Time,Temperature °C,Humidity %,pTemperature °C,pressure,Lux
2021-09-18 22:13:17.818926,21,70,21.75,1019.002,0
2021-09-18 22:13:22.948062,21,70,21.75,1019.004,0
2021-09-18 22:13:28.053419,21,70,21.75,1019.001,0
2021-09-18 22:13:33.176121,21,70,21.75,1018.999,0
2021-09-18 22:13:38.306729,21,70,21.75,1018.997,0
2021-09-18 22:13:43.430744,21,71,21.75,1018.994,0
2021-09-18 22:13:48.541537,21,71,21.75,1018.992,0
2021-09-18 22:13:53.656212,21,71,21.74,1018.998,0
2021-09-18 22:13:58.792302,21,71,21.74,1019.006,0
2021-09-18 22:14:03.898898,21,72,21.75,1019.013,0
2021-09-18 22:14:09.022778,21,71,21.74,1019.011,0
2021-09-18 22:14:14.135631,21,71,21.75,1019.012,0
2021-09-18 22:14:19.251127,21,71,21.75,1019.01,0
2021-09-18 22:14:24.346659,21,72,21.75,1019.005,0
2021-09-18 22:14:29.441842,21,72,21.75,1019.004,0
2021-09-18 22:14:34.622924,21,72,21.75,1019.006,0
2021-09-18 22:14:39.743378,21,71,21.76,1018.992,19.16667
2021-09-18 22:14:44.863626,21,71,21.78,1018.967,25.83333
2021-09-18 22:14:49.975110,21,70,21.78,1018.95,29.16667
2021-09-18 22:14:55.115745,21,70,21.78,1018.945,20.83333
2021-09-18 22:15:00.222421,21,69,21.79,1018.948,25.83333
2021-09-18 22:15:05.345399,21,69,21.8,1018.945,21.66667
2021-09-18 22:15:10.431972,21,70,21.82,1018.951,22.5
2021-09-18 22:15:15.574252,21,70,21.83,1018.949,22.5
2021-09-18 22:15:20.692446,21,70,21.84,1018.943,22.5
2021-09-18 22:15:25.812013,21,70,21.86,1018.941,22.5
2021-09-18 22:15:30.968824,21,69,21.86,1018.93,22.5
2021-09-18 22:15:36.067674,21,69,21.87,1018.939,25
2021-09-18 22:15:41.179344,21,69,21.89,1018.96,24.16667
2021-09-18 22:15:46.301144,21,69,21.9,1018.962,24.16667
2021-09-18 22:15:51.392338,21,69,21.91,1018.962,24.16667
2021-09-18 22:15:56.476202,21,69,21.92,1018.96,25
2021-09-18 22:16:01.663055,21,69,21.93,1018.962,11.66667
2021-09-18 22:16:06.780356,21,68,21.95,1018.955,21.66667
2021-09-18 22:16:11.903541,21,68,21.96,1018.947,20.83333
2021-09-18 22:16:17.021940,21,68,21.97,1018.942,22.5
2021-09-18 22:16:22.113809,21,68,21.98,1018.934,23.33333
2021-09-18 22:16:27.277331,21,68,21.99,1018.931,25.83333
2021-09-18 22:16:32.380742,21,68,21.99,1018.929,26.66667
2021-09-18 22:16:37.518658,2147483647,2147483647,185.35,103.2529,-1
2021-09-18 22:16:42.675610,2147483647,2147483647,185.45,103.2529,-1
2021-09-18 22:16:47.884630,2147483647,2147483647,185.55,103.2529,-1
2021-09-18 22:16:53.109308,2147483647,2147483647,185.65,103.2529,-1
2021-09-18 22:16:58.241189,2147483647,2147483647,185.75,103.2529,-1
2021-09-18 22:17:03.459306,2147483647,2147483647,184.6,103.2529,-1
2021-09-18 22:17:08.606411,2147483647,2147483647,184.7,103.2529,-1
2021-09-18 22:17:13.798215,2147483647,2147483647,184.8,103.2529,-1
2021-09-18 22:17:19.026399,2147483647,2147483647,184.9,103.2529,-1
2021-09-18 22:17:24.238226,2147483647,2147483647,185,103.2529,-1
2021-09-18 22:17:29.476459,2147483647,2147483647,185.1,103.2529,-1
2021-09-18 22:17:34.620314,2147483647,2147483647,185.19,103.2529,-1
2021-09-18 22:17:39.762217,2147483647,2147483647,185.29,103.2529,-1
2021-09-18 22:17:44.896358,2147483647,2147483647,185.39,103.2529,-1
2021-09-18 22:17:50.056860,2147483647,2147483647,185.48,103.2529,-1
2021-09-18 22:17:55.196894,2147483647,2147483647,185.58,103.2529,-1
2021-09-18 22:18:00.601211,2147483647,2147483647,185.68,103.2529,-1
2021-09-18 22:18:05.803190,2147483647,2147483647,185.78,103.2529,-1
2021-09-18 22:18:11.044195,2147483647,2147483647,184.64,103.2529,-1
2021-09-18 22:18:16.261585,2147483647,2147483647,184.74,103.2529,-1
2021-09-18 22:18:21.396897,2147483647,2147483647,184.84,103.2529,-1
2021-09-18 22:18:26.533830,2147483647,2147483647,184.94,103.2529,-1
2021-09-18 22:18:31.725689,2147483647,2147483647,185.03,103.2529,-1
2021-09-18 22:18:36.956396,2147483647,2147483647,185.13,103.2529,-1
2021-09-18 22:18:42.165416,2147483647,2147483647,185.23,103.2529,-1
2021-09-18 22:18:47.389531,2147483647,2147483647,185.33,103.2529,-1
2021-09-18 22:18:52.532770,2147483647,2147483647,185.43,103.2529,-1
2021-09-18 22:18:57.740218,2147483647,2147483647,185.53,103.2529,-1
2021-09-18 22:19:02.950796,2147483647,2147483647,185.62,103.2529,-1
2021-09-18 22:19:08.175136,2147483647,2147483647,185.72,103.2529,-1
2021-09-18 22:19:13.405075,2147483647,2147483647,185.82,103.2529,-1
2021-09-18 22:19:18.537916,2147483647,2147483647,184.68,103.2529,-1
2021-09-18 22:19:23.743786,2147483647,2147483647,184.78,103.2529,-1
2021-09-18 22:19:28.961758,2147483647,2147483647,184.88,103.2529,-1
2021-09-18 22:19:34.191857,2147483647,2147483647,184.98,103.2529,-1
2021-09-18 22:19:39.411642,2147483647,2147483647,185.07,103.2529,-1
2021-09-18 22:19:44.551303,2147483647,2147483647,185.17,103.2529,-1
2021-09-18 22:19:49.749821,2147483647,2147483647,185.27,103.2529,-1
2021-09-18 22:19:54.985630,2147483647,2147483647,185.37,103.2529,-1
2021-09-18 22:20:00.192497,2147483647,2147483647,185.47,103.2529,-1
2021-09-18 22:20:05.425330,2147483647,2147483647,185.57,103.2529,-1
2021-09-18 22:20:10.637689,2147483647,2147483647,185.66,103.2529,-1
2021-09-18 22:20:15.854738,2147483647,2147483647,185.76,103.2529,-1
2021-09-18 22:20:21.082742,2147483647,2147483647,184.62,103.2529,-1
2021-09-18 22:20:26.304121,2147483647,2147483647,184.72,103.2529,-1
2021-09-18 22:20:31.434168,2147483647,2147483647,184.82,103.2529,-1
2021-09-18 22:20:36.645464,2147483647,2147483647,184.92,103.2529,-1
2021-09-18 22:20:41.877963,2147483647,2147483647,185.01,103.2529,-1
2021-09-18 22:20:47.100235,2147483647,2147483647,185.12,103.2529,-1
2021-09-18 22:20:52.324058,2147483647,2147483647,185.21,103.2529,-1
2021-09-18 22:20:57.465841,2147483647,2147483647,185.31,103.2529,-1
2021-09-18 22:21:02.668380,2147483647,2147483647,185.41,103.2529,-1
2021-09-18 22:21:07.874755,2147483647,2147483647,185.51,103.2529,-1
2021-09-18 22:21:13.113429,2147483647,2147483647,185.61,103.2529,-1
2021-09-18 22:21:18.327308,2147483647,2147483647,185.71,103.2529,-1
2021-09-18 22:21:23.464790,2147483647,2147483647,185.8,103.2529,-1
2021-09-18 22:21:28.678654,2147483647,2147483647,184.66,103.2529,-1
2021-09-18 22:21:33.888563,2147483647,2147483647,184.76,103.2529,-1
2021-09-18 22:21:39.125675,2147483647,2147483647,184.86,103.2529,-1
2021-09-18 22:21:44.337945,2147483647,2147483647,184.96,103.2529,-1
2021-09-18 22:21:49.488355,2147483647,2147483647,185.05,103.2529,-1
2021-09-18 22:21:54.694299,2147483647,2147483647,185.15,103.2529,-1
2021-09-18 22:21:59.908776,2147483647,2147483647,185.25,103.2529,-1
2021-09-18 22:38:18.811175,22,61,22.73,1018.764,9.166666
2021-09-18 22:38:23.897084,22,63,22.73,1018.784,9.166666
2021-09-18 22:38:29.043206,22,64,22.72,1018.79,10
2021-09-18 22:38:34.172849,22,64,22.72,1018.793,9.166666
2021-09-18 22:38:39.288603,22,64,22.71,1018.799,9.166666
2021-09-18 22:38:44.414409,22,63,22.7,1018.798,9.166666
2021-09-18 22:38:49.520790,22,63,22.7,1018.811,95
2021-09-18 22:38:54.613209,22,64,22.69,1018.813,9.166666
2021-09-18 22:40:02.858645,22,63,22.88,1018.92,0.833333
2021-09-18 22:40:07.951884,22,64,22.86,1018.926,0.833333
2021-09-18 22:40:13.081625,22,65,22.84,1018.94,0.833333
2021-09-18 22:40:18.220608,22,65,22.83,1018.945,1.666667
2021-09-18 22:40:23.336159,22,65,22.81,1018.941,0
2021-09-18 22:40:28.434411,22,65,22.79,1018.93,0
2021-09-18 22:40:33.569122,22,65,22.78,1018.93,0
2021-09-18 22:40:38.891259,22,65,22.76,1018.934,0
2021-09-18 22:40:44.122104,22,66,22.74,1018.937,0
2021-09-18 22:40:49.241534,22,66,22.73,1018.94,0
2021-09-18 22:40:54.363213,22,66,22.71,1018.936,0
2021-09-18 22:40:59.461297,22,66,22.7,1018.934,0
2021-09-18 22:41:04.559151,22,66,22.68,1018.933,0
2021-09-18 22:41:09.710113,22,67,22.66,1018.938,0
2021-09-18 22:41:14.836907,22,67,22.65,1018.94,0
2021-09-18 22:41:19.941163,22,67,22.63,1018.947,0
2021-09-18 22:41:25.068879,22,67,22.61,1018.956,0
2021-09-18 22:41:30.186925,22,67,22.6,1018.961,0
2021-09-18 22:41:35.309289,22,67,22.59,1018.956,0
2021-09-18 22:41:40.409131,22,67,22.57,1018.962,0
2021-09-18 22:41:45.501903,22,67,22.56,1018.969,0
2021-09-18 22:41:50.665836,22,67,22.54,1018.971,0
2021-09-18 22:41:55.780115,22,68,22.53,1018.967,0
2021-09-18 22:42:00.910695,22,68,22.51,1018.962,0
2021-09-18 22:42:06.039395,21,68,22.5,1018.957,0
2021-09-18 22:42:11.155431,21,68,22.48,1018.958,0
2021-09-18 22:42:16.274028,21,68,22.47,1018.969,0
2021-09-18 22:42:21.361535,21,68,22.47,1018.986,0
2021-09-18 22:42:26.458516,21,68,22.46,1018.994,0
2021-09-18 22:42:31.633073,21,68,22.44,1019.002,0
2021-09-18 22:42:36.753578,21,68,22.44,1019.021,0
2021-09-18 22:42:41.888810,21,67,22.43,1019.03,0
2021-09-18 22:42:46.982559,21,67,22.42,1019.029,0
2021-09-18 22:42:50.367174,21,67,22.41,1019.035,0
